Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),RxBt(V),Curr(A),Capa(mAh),Bat%(%),VSpd(m/s),Ptch(rad),Roll(rad),Yaw(rad),FM,GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,Rud,Ele,Thr,Ail,P1,SA,SB,SC,SD,SE,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
26/12/2025,12:24:42.640,-64,0,100,12,0,7,100,-59,100,14,11.9,2.8,175,75,0.4,-0.05,0,1.15,ANGL,37.241547 -115.804070,41.9,84.7,52,18,0,-91,0,149,-254,1,-1,-1,-1,-1,0x0000000000000000,1574,1500,1457,1500,2012,988,988,988,1373,988,1546,1546,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:24:44.640,-65,0,100,12,0,7,100,-59,100,13,11.9,2.8,175,75,0.4,-0.05,0,1.15,ANGL,37.241547 -115.804070,41.9,84.7,52,18,1,-92,-3,246,-254,1,-1,-1,-1,-1,0x0000000000000000,1623,1500,1456,1500,2012,988,988,988,1373,988,1532,1532,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:24:46.640,-62,0,99,12,0,7,100,-58,100,13,11.9,2.9,180,74,0.4,-0.05,0,1.15,ANGL,37.241710 -115.805204,38,77.6,54,18,0,-91,-5,497,-254,1,-1,-1,-1,-1,0x0000000000000000,1749,1500,1457,1500,2012,988,988,988,1373,988,1531,1531,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:24:48.640,-71,0,97,12,0,7,100,-70,100,13,11.9,2.9,180,74,0.4,-0.07,0.24,1.74,ANGL,37.241710 -115.805204,38,77.6,54,18,0,-89,-60,4,-254,1,-1,-1,-1,-1,0x0000000000000000,1501,1473,1458,1500,2012,988,988,988,1373,988,1531,1531,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:24:50.640,-73,0,98,12,0,7,100,-66,100,12,11.9,2.9,180,74,-0.1,-0.07,0.24,1.74,ANGL,37.241710 -115.805204,38,77.6,54,18,0,-91,2,4,-254,1,-1,-1,-1,-1,0x0000000000000000,1501,1500,1457,1500,2012,988,988,988,1373,988,1472,1472,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:24:52.640,-74,0,94,12,0,7,100,-70,100,12,11.9,2.9,180,74,-0.1,-0.07,0.24,1.74,ANGL,37.241584 -115.806265,36.3,134.4,53,18,0,-91,2,4,-254,1,-1,-1,-1,-1,0x0000000000000000,1501,1500,1457,1500,2012,988,988,988,1373,988,1486,1486,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:24:54.640,-73,0,99,12,0,7,100,-67,100,12,11.9,2.8,185,74,-0.1,-0.06,-0.02,2.45,ANGL,37.241584 -115.806265,36.3,134.4,53,18,0,-91,2,2,-254,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,1457,1500,2012,988,988,988,1373,988,1488,1488,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:24:56.640,-72,0,99,12,0,7,100,-64,100,12,11.9,2.8,185,74,0,-0.06,-0.02,2.45,ANGL,37.241584 -115.806265,36.3,134.4,53,18,0,-91,1,4,-254,1,-1,-1,-1,-1,0x0000000000000000,1501,1500,1457,1500,2012,988,988,988,1373,988,1488,1488,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:24:58.640,-71,0,97,12,0,7,100,-66,100,12,11.9,2.8,185,74,0,-0.06,-0.02,2.45,ANGL,37.241208 -115.807041,36.4,115.6,53,18,0,-91,0,187,-254,1,-1,-1,-1,-1,0x0000000000000000,1593,1500,1457,1500,2012,988,988,988,1373,988,1486,1486,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:25:00.640,-68,0,98,12,0,7,100,-59,100,12,11.9,2.9,191,74,0,-0.02,0.07,2.24,ANGL,37.241208 -115.807041,36.4,115.6,53,18,1,-91,-5,55,-254,1,-1,-1,-1,-1,0x0000000000000000,1526,1500,1457,1500,2012,988,988,988,1373,988,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:25:02.640,-66,0,98,13,0,7,100,-60,100,13,11.9,2.9,191,74,-0.1,-0.02,0.07,2.24,ANGL,37.241208 -115.807041,36.4,115.6,53,18,0,-48,-125,48,-254,1,-1,-1,-1,-1,0x0000000000000000,1523,1440,1478,1500,2012,988,988,988,1373,988,1458,1458,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:25:04.640,-65,0,99,12,0,7,100,-59,100,13,11.9,2.9,191,74,-0.1,-0.02,0.07,2.24,ANGL,37.240949 -115.807985,37.5,115.9,54,18,0,46,-120,47,-254,1,-1,-1,-1,-1,0x0000000000000000,1522,1443,1525,1500,2012,988,988,988,1373,988,1458,1458,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:25:06.640,-66,0,97,13,0,7,100,-61,100,13,11.8,3.3,196,73,-0.1,-0.02,0.07,2.24,ANGL,37.240949 -115.807985,37.5,115.9,54,18,0,132,-151,122,-254,1,-1,-1,-1,-1,0x0000000000000000,1560,1427,1568,1500,2012,988,988,988,1373,988,1459,1459,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:25:08.640,-67,0,100,13,0,7,100,-59,100,13,11.8,3.3,196,73,-0.1,-0.19,0,1.74,ANGL,37.240949 -115.807985,37.5,115.9,54,18,0,188,-140,291,-254,1,-1,-1,-1,-1,0x0000000000000000,1645,1433,1596,1500,2012,988,988,988,1373,988,1458,1458,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:25:10.640,-68,0,98,12,0,7,100,-62,100,14,11.8,3.3,196,73,1,-0.19,0,1.74,ANGL,37.240949 -115.807985,37.5,115.9,54,18,0,187,2,4,-254,1,-1,-1,-1,-1,0x0000000000000000,1501,1500,1595,1500,2012,988,988,988,1373,988,1458,1458,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:25:12.640,-67,0,98,12,0,7,100,-62,100,12,11.8,3.3,196,73,1,-0.19,0,1.74,ANGL,37.240809 -115.809040,37.2,105.8,58,19,1,188,-133,2,-254,1,-1,-1,-1,-1,0x0000000000000000,1500,1436,1596,1500,2012,988,988,988,1373,988,1459,1459,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:25:14.640,-66,0,98,13,0,7,100,-61,100,12,11.8,3.9,203,72,1,-0.27,-0.01,1.87,ANGL,37.240809 -115.809040,37.2,105.8,58,19,0,188,2,4,-254,1,-1,-1,-1,-1,0x0000000000000000,1501,1500,1596,1500,2012,988,988,988,1373,988,1458,1458,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:25:16.640,-69,0,98,12,0,7,100,-61,100,12,11.8,3.9,203,72,1.2,-0.27,-0.01,1.87,ANGL,37.240809 -115.809040,37.2,105.8,58,19,0,188,-69,453,-254,1,-1,-1,-1,-1,0x0000000000000000,1727,1469,1596,1500,2012,988,988,988,1373,988,1455,1455,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:25:18.640,-67,0,99,12,0,7,100,-62,100,13,11.8,3.9,203,72,1.2,-0.27,-0.01,1.87,ANGL,37.240654 -115.810124,42.9,94.3,67,18,1,189,-6,-2,-254,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,1596,1500,2012,988,988,988,1373,988,1562,1562,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:25:20.640,-69,0,98,12,0,7,100,-62,100,12,11.8,3.8,210,72,1.2,-0.2,-0.08,1.72,ANGL,37.240654 -115.810124,42.9,94.3,67,18,0,188,-351,5,-254,1,-1,-1,-1,-1,0x0000000000000000,1501,1326,1596,1500,2012,988,988,988,1373,988,1552,1552,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:25:22.640,-69,0,99,12,0,7,100,-62,100,12,11.8,3.8,210,72,1.2,-0.2,-0.08,1.72,ANGL,37.240654 -115.810124,42.9,94.3,67,18,0,204,5,4,-254,1,-1,-1,-1,-1,0x0000000000000000,1501,1500,1604,1500,2012,988,988,988,1373,988,1549,1549,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:25:24.640,-69,0,100,12,0,7,100,-64,100,13,11.8,3.8,210,72,1.2,-0.2,-0.08,1.72,ANGL,37.240607 -115.811360,44.2,91.1,78,19,0,203,3,4,-254,1,-1,-1,-1,-1,0x0000000000000000,1501,1500,1603,1500,2012,988,988,988,1373,988,1342,1342,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:25:26.640,-69,0,98,13,0,7,100,-62,100,12,11.8,3.9,218,71,1.2,-0.2,-0.08,1.72,ANGL,37.240607 -115.811360,44.2,91.1,78,19,0,204,-1,129,-254,1,-1,-1,-1,-1,0x0000000000000000,1564,1500,1604,1500,2012,988,988,988,1373,988,1628,1628,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:25:28.640,-70,0,99,12,0,7,100,-64,100,12,11.8,3.9,218,71,1.2,-0.13,0.07,1.43,ANGL,37.240607 -115.811360,44.2,91.1,78,19,1,204,182,-2,-254,1,-1,-1,-1,-1,0x0000000000000000,1500,1584,1604,1500,2012,988,988,988,1373,988,1525,1525,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:25:30.640,-71,0,100,12,0,7,100,-66,100,13,11.8,3.9,218,71,1.1,-0.13,0.07,1.43,ANGL,37.240607 -115.811360,44.2,91.1,78,19,1,203,104,-111,-254,1,-1,-1,-1,-1,0x0000000000000000,1454,1545,1603,1500,2012,988,988,988,1373,988,1538,1538,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:25:32.640,-72,0,98,12,0,7,100,-65,100,13,11.8,3.9,218,71,1.1,-0.13,0.07,1.43,ANGL,37.240587 -115.812793,52.3,93.4,85,19,0,203,12,-363,-254,1,-1,-1,-1,-1,0x0000000000000000,1326,1500,1603,1500,2012,988,988,988,1373,988,1470,1470,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:25:34.640,-76,0,98,11,0,7,100,-71,100,12,11.8,3.8,225,70,1.1,-0.09,-0.13,1.52,ANGL,37.240587 -115.812793,52.3,93.4,85,19,0,203,392,-302,-254,1,-1,-1,-1,-1,0x0000000000000000,1357,1690,1603,1500,2012,988,988,988,1373,988,1471,1471,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:25:36.640,-82,0,100,10,0,7,100,-83,100,11,11.8,3.8,225,70,0.3,-0.09,-0.13,1.52,ANGL,37.240587 -115.812793,52.3,93.4,85,19,1,203,465,-570,-254,1,-1,-1,-1,-1,0x0000000000000000,1222,1727,1603,1500,2012,988,988,988,1373,988,1472,1472,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:25:38.640,-87,0,98,7,0,7,100,-84,100,11,11.8,3.8,225,70,0.3,-0.09,-0.13,1.52,ANGL,37.240724 -115.814347,59.4,54.2,90,19,0,204,520,-59,-254,1,-1,-1,-1,-1,0x0000000000000000,1480,1755,1604,1500,2012,988,988,988,1373,988,1479,1479,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:25:40.640,-87,0,98,6,0,7,100,-80,100,11,11.7,3.7,232,70,0.3,0.16,-0.02,0.28,ANGL,37.240724 -115.814347,59.4,54.2,90,19,1,204,280,-642,-254,1,-1,-1,-1,-1,0x0000000000000000,1185,1634,1604,1500,2012,988,988,988,1373,988,1480,1480,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:25:42.640,-82,0,97,8,0,7,100,-74,100,12,11.7,3.7,232,70,1.1,0.16,-0.02,0.28,ANGL,37.240724 -115.814347,59.4,54.2,90,19,0,203,181,-762,-254,1,-1,-1,-1,-1,0x0000000000000000,1125,1584,1603,1500,2012,988,988,988,1373,988,1480,1480,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:25:44.640,-80,0,99,11,0,7,100,-75,100,13,11.7,3.7,232,70,1.1,0.16,-0.02,0.28,ANGL,37.241490 -115.815061,39,-313.26,91,18,0,203,3,2,-254,1,-1,0,-1,-1,0x0000000000000000,1500,1500,1603,1500,2012,988,988,988,1373,988,1498,1498,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:25:46.640,-74,0,99,12,0,7,100,-67,100,12,11.7,3.7,239,69,1.1,0.16,-0.02,0.28,ANGL,37.241490 -115.815061,39,-313.26,91,18,0,203,59,68,-254,1,-1,0,-1,-1,0x0000000000000000,1533,1522,1603,1500,2012,1500,988,988,1373,988,1512,1512,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:25:48.640,-74,0,98,12,0,7,100,-67,100,13,11.7,3.7,239,69,1.1,-0.14,0.01,-1.27,HOR,37.241490 -115.815061,39,-313.26,91,18,-1,204,455,8,-251,1,-1,0,-1,-1,0x0000000000000000,1503,1722,1604,1500,2012,1500,988,988,1375,988,1510,1510,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:25:50.640,-73,0,99,12,0,7,100,-65,100,12,11.7,3.7,239,69,0.6,-0.14,0.01,-1.27,HOR,37.241490 -115.815061,39,-313.26,91,18,0,203,261,78,-254,1,-1,0,-1,-1,0x0000000000000000,1538,1624,1603,1500,2012,1500,988,988,1373,988,1671,1671,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:25:52.640,-73,0,96,12,0,7,100,-68,100,12,11.7,3.7,239,69,0.6,-0.14,0.01,-1.27,HOR,37.241724 -115.814429,26.5,286.4,97,19,1,204,642,8,-254,1,-1,0,-1,-1,0x0000000000000000,1503,1817,1604,1500,2012,1500,988,988,1373,988,1689,1689,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:25:54.640,-75,0,98,11,0,7,100,-69,100,13,11.7,3.8,246,68,0.6,0.22,0.03,-1.1,HOR,37.241724 -115.814429,26.5,286.4,97,19,0,204,5,5,-254,1,-1,0,-1,-1,0x0000000000000000,1501,1500,1604,1500,2012,1500,988,988,1373,988,1329,1329,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:25:56.640,-73,0,96,12,0,7,100,-68,100,12,11.7,3.8,246,68,3.7,0.22,0.03,-1.1,HOR,37.241724 -115.814429,26.5,286.4,97,19,0,204,850,5,-254,1,-1,0,-1,-1,0x0000000000000000,1501,1922,1604,1500,2012,1500,988,988,1373,988,1595,1595,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:25:58.640,-80,0,99,9,0,7,100,-75,100,12,11.7,3.8,246,68,3.7,0.22,0.03,-1.1,HOR,37.242023 -115.813656,30.6,308.3,96,19,0,77,6,5,-254,1,-1,0,-1,-1,0x0000000000000000,1501,1500,1540,1500,2012,1500,988,988,1373,988,1572,1572,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:26:00.640,-77,0,97,11,0,7,100,-70,100,12,11.7,3.1,253,68,3.7,-0.23,0.08,-0.98,HOR,37.242023 -115.813656,30.6,308.3,96,19,0,77,671,1,-254,1,-1,0,-1,-1,0x0000000000000000,1500,1831,1540,1500,2012,1500,988,988,1373,988,1546,1546,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:26:02.640,-76,0,97,12,0,7,100,-69,100,13,11.7,3.1,253,68,-3,-0.23,0.08,-0.98,HOR,37.242023 -115.813656,30.6,308.3,96,19,0,76,596,9,-254,1,-1,0,-1,-1,0x0000000000000000,1503,1793,1540,1500,2012,1500,988,988,1373,988,1467,1467,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:26:04.640,-78,0,98,11,0,7,100,-72,100,12,11.7,3.1,253,68,-3,-0.23,0.08,-0.98,HOR,37.242447 -115.812860,41.8,310.9,81,19,0,76,548,-104,-254,1,-1,0,-1,-1,0x0000000000000000,1457,1769,1540,1500,2012,1500,988,988,1373,988,1470,1470,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:26:06.640,-77,0,95,10,0,7,100,-71,100,12,11.7,3.1,259,67,-3,-0.23,0.08,-0.98,HOR,37.242447 -115.812860,41.8,310.9,81,19,0,77,3,4,-254,1,-1,0,-1,-1,0x0000000000000000,1501,1500,1540,1500,2012,1500,988,988,1373,988,1466,1466,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:26:08.640,-73,0,98,12,0,7,100,-67,100,11,11.7,3.1,259,67,-3,-0.18,0.01,-1.59,HOR,37.242447 -115.812860,41.8,310.9,81,19,0,76,630,184,-254,1,-1,0,-1,-1,0x0000000000000000,1591,1811,1540,1500,2012,1500,988,988,1373,988,1467,1467,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:26:10.640,-78,0,99,11,0,7,100,-72,100,14,11.7,3.1,259,67,-1.1,-0.18,0.01,-1.59,HOR,37.242447 -115.812860,41.8,310.9,81,19,0,76,556,119,-254,1,-1,0,-1,-1,0x0000000000000000,1559,1773,1540,1500,2012,1500,988,988,1373,988,1379,1379,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:26:12.640,-78,0,100,11,0,7,100,-73,100,14,11.7,3.1,259,67,-1.1,-0.18,0.01,-1.59,HOR,37.242609 -115.811879,33.1,265.3,74,18,0,77,542,8,-254,1,-1,0,-1,-1,0x0000000000000000,1503,1766,1540,1500,2012,1500,988,988,1373,988,1584,1584,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:26:14.640,-75,0,99,11,0,7,100,-70,100,12,11.7,3.1,265,67,-1.1,0.11,0.03,-1.6,HOR,37.242609 -115.811879,33.1,265.3,74,18,0,76,491,4,-254,1,-1,0,-1,-1,0x0000000000000000,1501,1740,1540,1500,2012,1500,988,988,1373,988,1894,1894,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:26:16.640,-75,0,97,11,0,7,100,-69,100,12,11.7,3.1,265,67,-0.3,0.11,0.03,-1.6,HOR,37.242609 -115.811879,33.1,265.3,74,18,1,76,379,-221,-254,1,-1,0,-1,-1,0x0000000000000000,1398,1684,1540,1500,2012,1500,988,988,1373,988,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:26:18.640,-74,0,98,11,0,7,100,-71,100,13,11.7,3.1,265,67,-0.3,0.11,0.03,-1.6,HOR,37.242772 -115.810721,37.3,295.6,64,19,0,77,384,92,-254,1,-1,0,-1,-1,0x0000000000000000,1545,1686,1540,1500,2012,1500,988,988,1373,988,1421,1421,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:26:20.640,-81,0,98,9,0,7,100,-74,100,12,11.7,3.4,271,67,-0.3,0.06,0.05,-2.41,HOR,37.242772 -115.810721,37.3,295.6,64,19,1,76,327,169,-254,1,-1,0,-1,-1,0x0000000000000000,1584,1658,1540,1500,2012,1500,988,988,1373,988,1828,1828,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:26:22.640,-78,0,99,10,0,7,100,-70,100,12,11.7,3.4,271,67,0.8,0.06,0.05,-2.41,HOR,37.242772 -115.810721,37.3,295.6,64,19,0,77,137,328,-254,1,-1,0,-1,-1,0x0000000000000000,1664,1562,1540,1500,2012,1500,988,988,1373,988,1964,1964,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:26:24.640,-70,0,100,12,0,7,100,-65,100,12,11.7,3.4,271,67,0.8,0.06,0.05,-2.41,HOR,37.242551 -115.809913,32.6,231.7,63,19,0,76,81,353,-254,1,-1,0,-1,-1,0x0000000000000000,1677,1533,1540,1500,2012,1500,988,988,1373,988,1953,1953,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:26:26.640,-72,0,99,12,0,7,100,-67,100,13,11.6,3.4,277,66,0.8,0.06,0.05,-2.41,HOR,37.242551 -115.809913,32.6,231.7,63,19,0,77,491,-56,-254,1,-1,0,-1,-1,0x0000000000000000,1481,1740,1540,1500,2012,1500,988,988,1373,988,1770,1770,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:26:28.640,-70,0,98,12,0,7,100,-66,100,13,11.6,3.4,277,66,0.8,0.07,0.05,-1.21,HOR,37.242551 -115.809913,32.6,231.7,63,19,0,76,327,-295,-254,1,-1,0,-1,-1,0x0000000000000000,1361,1658,1540,1500,2012,1500,988,988,1373,988,1568,1568,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:26:30.640,-71,0,98,12,0,7,100,-64,100,12,11.6,3.4,277,66,-0.4,0.07,0.05,-1.21,HOR,37.242551 -115.809913,32.6,231.7,63,19,1,77,221,-3,-254,1,-1,0,-1,-1,0x0000000000000000,1500,1604,1540,1500,2012,1500,988,988,1373,988,1584,1584,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
26/12/2025,12:26:32.640,-70,0,98,12,0,7,100,-64,100,13,11.6,3.4,277,66,-0.4,0.07,0.05,-1.21,HOR,37.242772 -115.809074,40.1,300.3,63,17,0,77,51,180,-254,1,-1,0,-1,-1,0x0000000000000000,1589,1518,1540,1500,2012,1500,988,988,1373,988,1720,1720,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
